ITEST_id,AveKnow,AveCarelessness,AveCorrect,AveResBored,AveResEngcon,AveResConf,AveResFrust,AveResOfftask,AveResGaming
5778,0.109597,0.076675,0.304511,0.199203,0.693966,0.094924,0.089402,0.108703,0.351852
5779,0.095281,0.046318,0.303448,0.321502,0.577846,0.263285,0.071616,0.331931,0.007600
5781,0.189480,0.116489,0.351393,0.225954,0.653341,0.152354,0.157437,0.151559,0.200128
5785,0.285376,0.131723,0.392060,0.239411,0.644763,0.090116,0.142808,0.163659,0.179022
5788,0.180973,0.115329,0.410138,0.267539,0.650214,0.154753,0.143942,0.165025,0.009501
5807,0.201433,0.111585,0.403587,0.302781,0.616830,0.148235,0.070310,0.304187,0.019012
581,0.332577,0.142924,0.462121,0.250408,0.649916,0.130517,0.061451,0.279487,0.084357
5810,0.158223,0.087937,0.355062,0.223035,0.649669,0.075719,0.132277,0.138910,0.202137
5813,0.141471,0.087592,0.373984,0.257824,0.657317,0.129847,0.112714,0.230366,0.115945
5818,0.087170,0.081826,0.217687,0.285985,0.560342,0.201709,0.058311,0.350032,0.027694
5819,0.061199,0.015876,0.245155,0.191232,0.681920,0.049257,0.107290,0.106768,0.533552
5832,0.164930,0.100517,0.416309,0.249173,0.673061,0.141216,0.144729,0.182491,0.029299
5833,0.204002,0.119610,0.433931,0.254119,0.643389,0.159360,0.093502,0.195960,0.038304
5834,0.196793,0.110788,0.442130,0.226913,0.666264,0.127850,0.155274,0.147762,0.099205
584,0.081958,0.052676,0.325333,0.286246,0.625560,0.094846,0.168871,0.252648,0.055593
585,0.079920,0.040496,0.256674,0.180546,0.707489,0.045180,0.113913,0.099319,0.570210
5851,0.313002,0.156958,0.396341,0.268710,0.623209,0.079335,0.271498,0.193311,0.048024
5853,0.132699,0.086566,0.294833,0.283736,0.617994,0.160327,0.209247,0.266138,0.068172
5859,0.223649,0.126796,0.349815,0.231434,0.652811,0.084230,0.102556,0.159313,0.133609
5863,0.231486,0.142837,0.345679,0.247397,0.604264,0.108033,0.114424,0.175108,0.095443
5869,0.151342,0.077710,0.352324,0.262495,0.633571,0.112390,0.128571,0.170254,0.033929
5870,0.544829,0.288310,0.643059,0.249761,0.660858,0.086472,0.115370,0.217487,0.009239
5873,0.099577,0.063128,0.323077,0.247439,0.689676,0.103493,0.141370,0.168423,0.083854
5879,0.169749,0.096898,0.461538,0.276657,0.622550,0.045025,0.251351,0.277851,0.061688
589,0.056994,0.020534,0.231392,0.217628,0.642914,0.061174,0.146933,0.186802,0.446595
5894,0.325560,0.159912,0.478738,0.225556,0.669061,0.101272,0.096169,0.182601,0.106778
5899,0.338586,0.159660,0.400000,0.257648,0.626579,0.078884,0.130441,0.214484,0.054129
5919,0.080171,0.043134,0.230624,0.207909,0.660222,0.050576,0.089007,0.151681,0.488552
592,0.141501,0.098935,0.368286,0.249957,0.631488,0.101253,0.217417,0.215844,0.111020
5922,0.197726,0.110448,0.386189,0.283043,0.627677,0.125973,0.115533,0.231375,0.041917
5927,0.195437,0.106418,0.431078,0.256579,0.665462,0.110876,0.212705,0.195677,0.037636
594,0.286952,0.128900,0.518349,0.249743,0.653634,0.061968,0.198832,0.212866,0.045018
5941,0.087323,0.058879,0.284259,0.214946,0.678644,0.096796,0.131347,0.124047,0.368907
5942,0.146648,0.079317,0.359447,0.251908,0.644795,0.144515,0.146822,0.184894,0.093879
5944,0.290122,0.169129,0.485507,0.249621,0.635547,0.099604,0.248704,0.300757,0.048556
5947,0.111309,0.066871,0.355932,0.254686,0.646564,0.118400,0.058294,0.208183,0.181124
5950,0.169385,0.109681,0.345005,0.239590,0.652299,0.129099,0.158136,0.158497,0.120865
5954,0.166202,0.108727,0.333333,0.297198,0.624658,0.156014,0.097050,0.237972,0.018899
5956,0.158556,0.061070,0.438462,0.272780,0.603569,0.190818,0.127022,0.307114,0.074904
5962,0.195500,0.075100,0.529412,0.288653,0.611347,0.110821,0.116980,0.315136,0.009332
5966,0.289416,0.155915,0.420635,0.286255,0.581573,0.156201,0.100326,0.300172,0.082904
597,0.140353,0.075059,0.361111,0.322651,0.648149,0.142535,0.060231,0.312464,0.028079
5976,0.313857,0.177650,0.486880,0.224368,0.670659,0.124299,0.148807,0.173538,0.069653
598,0.066989,0.027194,0.258893,0.193185,0.707266,0.073993,0.093018,0.126693,0.564831
5984,0.135655,0.094019,0.307045,0.199780,0.673898,0.081931,0.200577,0.122839,0.352296
5987,0.111870,0.079778,0.286517,0.298232,0.656024,0.178412,0.101595,0.238641,0.014453
5999,0.417606,0.206952,0.579387,0.254589,0.615146,0.068363,0.155055,0.183982,0.012650
6001,0.153848,0.109672,0.294469,0.215364,0.641596,0.094045,0.216112,0.138849,0.301411
6005,0.632621,0.275256,0.830189,0.225996,0.676721,0.045720,0.028085,0.211252,0.004710
6006,0.259442,0.134564,0.500000,0.248153,0.638726,0.124143,0.128994,0.185285,0.080743
6008,0.172547,0.103558,0.377622,0.310612,0.589586,0.118584,0.227386,0.328631,0.037674
6010,0.193935,0.096317,0.381818,0.322773,0.543292,0.128541,0.053362,0.448189,0.070465
6012,0.139071,0.085875,0.337209,0.230314,0.649371,0.074529,0.104422,0.153374,0.225323
6022,0.227926,0.146650,0.371429,0.231400,0.673435,0.093806,0.166556,0.150392,0.152541
6023,0.170852,0.077543,0.366736,0.246361,0.622973,0.099551,0.159960,0.155943,0.141968
6027,0.071050,0.039732,0.241758,0.330041,0.592412,0.282081,0.101654,0.287584,0.008074
6028,0.082666,0.062221,0.376582,0.234906,0.657274,0.082828,0.186735,0.154662,0.100828
6029,0.176737,0.106959,0.375494,0.277442,0.618056,0.168592,0.095444,0.247416,0.016639
603,0.122722,0.077741,0.296758,0.228908,0.649995,0.159155,0.089637,0.198898,0.132753
6030,0.277350,0.146913,0.460145,0.280507,0.670692,0.129027,0.098237,0.230534,0.019766
6032,0.083495,0.066105,0.340807,0.265097,0.674031,0.140391,0.258251,0.199716,0.138250
6036,0.164929,0.100088,0.301850,0.192955,0.684167,0.091282,0.121817,0.109289,0.385701
6038,0.198095,0.099420,0.363525,0.239296,0.632120,0.071788,0.112821,0.177566,0.193173
6043,0.109726,0.045467,0.267442,0.329082,0.537895,0.038568,0.069681,0.462719,0.040450
6048,0.317003,0.184841,0.430959,0.200489,0.697656,0.070477,0.113114,0.135309,0.271728
6053,0.146074,0.094026,0.377593,0.263197,0.654581,0.172861,0.082268,0.211220,0.040508
6057,0.070906,0.032250,0.219382,0.185853,0.649953,0.016719,0.108218,0.116497,0.601026
6069,0.540733,0.276919,0.645594,0.225325,0.688827,0.119847,0.105265,0.176327,0.034489
607,0.195387,0.084652,0.462264,0.263606,0.640724,0.091357,0.135789,0.214795,0.035921
6074,0.196495,0.108120,0.527638,0.276703,0.643311,0.111757,0.180240,0.305229,0.007307
6084,0.298006,0.160345,0.458869,0.213576,0.666714,0.098100,0.143521,0.155056,0.177244
609,0.059613,0.053181,0.267925,0.223127,0.647811,0.079202,0.123015,0.164747,0.243723
6090,0.297392,0.156835,0.454802,0.269900,0.654896,0.162138,0.087582,0.266628,0.059486
6093,0.156597,0.090865,0.346013,0.199631,0.696596,0.090552,0.084331,0.109321,0.391334
6096,0.096011,0.061986,0.308370,0.215698,0.652990,0.085879,0.142413,0.149819,0.271565
6098,0.167299,0.072385,0.373134,0.292071,0.594644,0.190523,0.068201,0.403865,0.068283
6102,0.179734,0.096931,0.406926,0.268763,0.675322,0.081793,0.111342,0.209821,0.035382
6105,0.149018,0.082171,0.317295,0.218024,0.661180,0.070414,0.154144,0.156003,0.244638
6108,0.555186,0.298602,0.659184,0.221865,0.678644,0.089849,0.106686,0.174748,0.043256
6110,0.338491,0.177893,0.522989,0.238024,0.656988,0.116995,0.254044,0.179285,0.069766
6125,0.062570,0.056300,0.272455,0.259763,0.646065,0.157692,0.137348,0.228405,0.052675
6129,0.078376,0.072066,0.257353,0.317565,0.586198,0.132692,0.063267,0.331271,0.011883
6131,0.381634,0.178682,0.565684,0.260567,0.637256,0.082197,0.189064,0.184149,0.005056
6135,0.165091,0.111598,0.334369,0.215106,0.671113,0.134447,0.120371,0.130777,0.236266
6144,0.182459,0.082330,0.379801,0.246537,0.681460,0.038949,0.126543,0.164604,0.090661
6154,0.381722,0.184250,0.547461,0.242573,0.672122,0.061563,0.084287,0.198270,0.085689
616,0.157493,0.082071,0.261224,0.270291,0.574116,0.121594,0.162922,0.178385,0.112316
617,0.240537,0.125820,0.451515,0.276014,0.615074,0.113141,0.087013,0.231945,0.043394
6173,0.592481,0.327994,0.613402,0.269116,0.644795,0.115623,0.077154,0.269938,0.003914
6174,0.127174,0.057928,0.350365,0.297913,0.639952,0.076268,0.091630,0.264368,0.035634
6183,0.161728,0.072184,0.352601,0.296188,0.601944,0.145349,0.076173,0.264258,0.016689
6186,0.197374,0.086598,0.417112,0.281800,0.591267,0.109409,0.089979,0.285363,0.077576
6191,0.114153,0.069645,0.271443,0.200166,0.666392,0.068091,0.103422,0.116156,0.426169
6192,0.110595,0.061177,0.405556,0.264515,0.653725,0.101780,0.083424,0.212548,0.080700
6205,0.133809,0.079698,0.291139,0.201862,0.692748,0.081420,0.112493,0.139077,0.330046
621,0.133110,0.074881,0.317147,0.230215,0.670287,0.099247,0.116014,0.184888,0.290471
6212,0.273338,0.184137,0.318182,0.255550,0.625060,0.106826,0.105891,0.226022,0.138495
6214,0.548790,0.184270,0.773684,0.270839,0.650336,0.055595,0.021186,0.291157,0.004293
6215,0.077888,0.047889,0.271065,0.213577,0.698623,0.096849,0.085846,0.143321,0.374454
6217,0.098985,0.083579,0.266129,0.273066,0.567098,0.116939,0.116902,0.326980,0.104370
6218,0.356520,0.227972,0.289720,0.275532,0.543034,0.081563,0.079543,0.434689,0.110924
6222,0.094000,0.059845,0.302083,0.251106,0.643852,0.070772,0.119037,0.200691,0.261998
6225,0.254843,0.161515,0.369418,0.239600,0.630041,0.143806,0.138942,0.182593,0.115241
6226,0.152113,0.105801,0.321101,0.244864,0.640651,0.124423,0.117791,0.158373,0.121089
6227,0.118096,0.081135,0.335648,0.283955,0.603309,0.186243,0.143334,0.233435,0.056475
6230,0.066632,0.039353,0.218391,0.185246,0.652280,0.057952,0.139539,0.117562,0.473144
6232,0.135181,0.079348,0.409091,0.286298,0.653846,0.132537,0.080824,0.312815,0.007479
6235,0.143698,0.092820,0.320490,0.194021,0.698121,0.097713,0.131550,0.107540,0.418369
6236,0.405650,0.193646,0.638554,0.252771,0.651903,0.094817,0.074140,0.284577,0.008937
625,0.092394,0.050677,0.328431,0.234493,0.659895,0.093923,0.108235,0.178232,0.188748
6250,0.345391,0.196316,0.482373,0.206175,0.693014,0.104755,0.114882,0.123936,0.135295
6252,0.350931,0.192623,0.482270,0.243088,0.661512,0.101481,0.186380,0.160765,0.050229
6259,0.327456,0.162900,0.512648,0.221151,0.685685,0.082085,0.082974,0.169132,0.151754
6267,0.132963,0.082254,0.282547,0.222151,0.665104,0.062917,0.133450,0.276426,0.385820
6270,0.316557,0.148942,0.552174,0.272985,0.636393,0.118749,0.046899,0.268602,0.043016
6278,0.041796,0.043410,0.340909,0.321223,0.610046,0.128587,0.181321,0.387215,0.021842
6279,0.181591,0.117805,0.373698,0.221419,0.662860,0.108448,0.124234,0.149337,0.156245
6287,0.095163,0.062432,0.284779,0.230470,0.647289,0.084295,0.108701,0.153023,0.200909
6292,0.306077,0.130176,0.591133,0.270700,0.651728,0.063997,0.100411,0.260616,0.011793
6294,0.274852,0.166981,0.465347,0.238784,0.621453,0.088766,0.205831,0.229956,0.073975
6295,0.394957,0.232006,0.528678,0.233704,0.661918,0.132293,0.165303,0.176357,0.051460
6297,0.433634,0.222020,0.557484,0.252031,0.623566,0.097560,0.093079,0.212672,0.031254
6298,0.097710,0.058470,0.279588,0.230086,0.671445,0.110402,0.116825,0.187526,0.288882
6304,0.130544,0.077992,0.417476,0.284734,0.614711,0.083860,0.143483,0.283360,0.054919
6306,0.073076,0.048824,0.195827,0.241418,0.642820,0.121096,0.130430,0.157152,0.158833
6307,0.235878,0.097822,0.479070,0.251650,0.640881,0.136519,0.166490,0.229666,0.117065
6308,0.239453,0.137420,0.393235,0.227687,0.671340,0.137456,0.117572,0.163941,0.142015
6309,0.148603,0.087117,0.353293,0.266373,0.629505,0.133469,0.105915,0.220936,0.151418
631,0.172865,0.123716,0.250000,0.268175,0.624571,0.180140,0.118410,0.191793,0.090455
6311,0.090915,0.064406,0.361702,0.327449,0.574145,0.140449,0.226526,0.408955,0.004619
6312,0.154359,0.101630,0.313062,0.211400,0.674204,0.077502,0.187532,0.114045,0.271659
6315,0.424077,0.197887,0.598736,0.232265,0.680925,0.067547,0.087992,0.174196,0.029182
6317,0.136458,0.089384,0.393939,0.307617,0.591454,0.149696,0.172677,0.317245,0.014522
6322,0.283214,0.155799,0.445390,0.241649,0.638468,0.152768,0.113394,0.157780,0.091304
6325,0.596081,0.305892,0.706366,0.239262,0.673957,0.080332,0.057489,0.221063,0.017956
6326,0.099080,0.056959,0.266106,0.220197,0.641388,0.087350,0.154165,0.149998,0.277762
6327,0.211765,0.114886,0.330000,0.227218,0.629900,0.107854,0.087173,0.179505,0.237554
633,0.093018,0.058487,0.267049,0.181444,0.699314,0.054646,0.149681,0.094834,0.492973
6345,0.168209,0.094261,0.373737,0.221589,0.663280,0.087353,0.096092,0.178280,0.225750
6346,0.130706,0.083791,0.309362,0.206061,0.673522,0.087639,0.109436,0.120376,0.236043
636,0.297972,0.169664,0.438938,0.241801,0.640110,0.146503,0.181726,0.176985,0.093635
6364,0.176404,0.118055,0.377863,0.288763,0.614145,0.170280,0.193666,0.274402,0.050663
6368,0.286750,0.150613,0.480094,0.260698,0.660413,0.112861,0.228703,0.200625,0.035623
6369,0.165241,0.110599,0.329214,0.205557,0.663004,0.115649,0.186422,0.129920,0.216580
6371,0.327645,0.150465,0.460870,0.253153,0.651240,0.067155,0.099720,0.355005,0.088495
6375,0.291136,0.154969,0.445100,0.208663,0.685429,0.075246,0.132203,0.140994,0.152824
6376,0.103505,0.063856,0.371032,0.267388,0.635451,0.079133,0.146548,0.217425,0.063283
638,0.309534,0.156441,0.531469,0.269728,0.633092,0.118893,0.107381,0.250554,0.021755
6386,0.375329,0.188367,0.585366,0.260972,0.669383,0.085015,0.077014,0.211100,0.036393
6388,0.273077,0.157798,0.401589,0.217343,0.660744,0.145066,0.171216,0.131467,0.140429
6397,0.189019,0.122906,0.363636,0.307302,0.608450,0.132978,0.095042,0.280360,0.008343
64,0.157938,0.098357,0.334038,0.198394,0.670062,0.085895,0.132328,0.115773,0.303426
640,0.169322,0.076547,0.437601,0.269631,0.664001,0.069841,0.181952,0.222372,0.118050
6400,0.281262,0.175354,0.445893,0.230011,0.673764,0.128137,0.120844,0.158977,0.155547
6405,0.114770,0.082665,0.347561,0.261558,0.634415,0.074231,0.142516,0.252781,0.084723
6407,0.115243,0.080385,0.298507,0.289436,0.625099,0.176026,0.093535,0.251678,0.073239
6409,0.678679,0.389143,0.855556,0.253237,0.669600,0.015287,0.020960,0.307691,0.010541
6410,0.125171,0.083346,0.354701,0.255829,0.641761,0.096825,0.134545,0.196985,0.083513
6411,0.065098,0.030194,0.250871,0.248975,0.610943,0.120555,0.101910,0.185768,0.252295
6419,0.284586,0.153980,0.472669,0.244597,0.657182,0.106192,0.118693,0.172887,0.042340
6421,0.353248,0.204321,0.426667,0.342485,0.604648,0.117792,0.075696,0.444833,0.002363
6422,0.058582,0.040075,0.276836,0.315667,0.624520,0.146420,0.085690,0.315990,0.020536
6427,0.696148,0.362118,0.807531,0.219880,0.690966,0.032216,0.043161,0.195533,0.004673
644,0.076515,0.046734,0.306569,0.263494,0.653568,0.127815,0.106736,0.197687,0.081318
6442,0.162473,0.123761,0.315556,0.306784,0.654175,0.201528,0.085908,0.242597,0.005570
645,0.537354,0.257578,0.727034,0.230440,0.677168,0.092166,0.044892,0.205057,0.011159
6453,0.105616,0.064057,0.308901,0.216820,0.660511,0.061402,0.135125,0.150768,0.331183
6455,0.633200,0.342367,0.667622,0.221762,0.577575,0.103792,0.164813,0.183160,0.023029
6459,0.081171,0.058649,0.358491,0.228819,0.631097,0.055313,0.197924,0.210549,0.217379
6460,0.127653,0.065306,0.425249,0.283237,0.622132,0.087614,0.164182,0.283845,0.058539
6461,0.072444,0.050160,0.278090,0.229302,0.663077,0.112676,0.124763,0.166375,0.250280
6462,0.114917,0.068302,0.266667,0.308502,0.631485,0.093497,0.085523,0.323474,0.054500
6476,0.197937,0.096009,0.398607,0.219960,0.603124,0.093489,0.131100,0.140665,0.171211
6480,0.404880,0.246087,0.493635,0.233090,0.659620,0.130004,0.148576,0.163613,0.074979
6482,0.209332,0.129310,0.439516,0.269511,0.630676,0.123450,0.279044,0.203526,0.048731
6487,0.147277,0.073591,0.417062,0.274018,0.633831,0.062043,0.154081,0.254760,0.081096
6495,0.080007,0.066153,0.259434,0.264500,0.696322,0.181323,0.085122,0.241763,0.039938
65,0.106046,0.056796,0.316261,0.215421,0.683785,0.076948,0.084163,0.140917,0.388473
6500,0.184970,0.097153,0.344262,0.353311,0.577679,0.125510,0.030426,0.465754,0.011344
6501,0.278414,0.149069,0.482014,0.284698,0.642072,0.130179,0.068538,0.226874,0.012201
6502,0.220420,0.107883,0.370558,0.293846,0.611932,0.166039,0.132226,0.262124,0.008878
6504,0.050564,0.043993,0.184874,0.303772,0.605898,0.212155,0.099013,0.535150,0.072226
6507,0.212957,0.101623,0.422799,0.243738,0.660709,0.116316,0.147213,0.158488,0.068707
6511,0.197312,0.118976,0.385551,0.255573,0.655344,0.134311,0.189161,0.156984,0.056137
6513,0.084029,0.041320,0.267196,0.207655,0.676104,0.055766,0.102595,0.133816,0.439623
6514,0.099928,0.079260,0.315789,0.333961,0.484477,0.009601,0.001510,0.610001,0.029731
6517,0.213252,0.126240,0.353946,0.204720,0.673558,0.103547,0.179858,0.129724,0.300129
6526,0.103084,0.071573,0.310954,0.244824,0.646978,0.110889,0.082555,0.222363,0.077992
6535,0.324966,0.208517,0.425273,0.219843,0.676462,0.098238,0.124429,0.144106,0.178331
654,0.362728,0.240718,0.450272,0.224839,0.673766,0.096068,0.173077,0.149567,0.110522
6547,0.117030,0.074469,0.331858,0.214251,0.668807,0.076902,0.170208,0.153653,0.252134
6568,0.146717,0.090524,0.369231,0.269920,0.623527,0.185813,0.136708,0.194592,0.029576
6576,0.120801,0.065398,0.323795,0.231499,0.651004,0.067165,0.098532,0.153627,0.242794
6577,0.256713,0.156883,0.425665,0.213379,0.672224,0.095643,0.162987,0.148533,0.175215
6578,0.518624,0.283735,0.637011,0.234319,0.672260,0.093954,0.117073,0.179375,0.022204
6584,0.070821,0.054058,0.262500,0.204835,0.626516,0.086738,0.150211,0.199530,0.452830
6593,0.369502,0.183183,0.546903,0.231371,0.670261,0.105893,0.134088,0.178427,0.112484
6603,0.083660,0.066082,0.337037,0.252364,0.668983,0.129975,0.109834,0.217556,0.064319
6605,0.163582,0.096560,0.376726,0.219048,0.661393,0.082918,0.138566,0.138692,0.118934
6606,0.068257,0.039806,0.281690,0.340809,0.534572,0.200061,0.117431,0.582227,0.023486
6607,0.119004,0.057141,0.404372,0.289275,0.631409,0.136083,0.073898,0.290862,0.016625
6609,0.180095,0.101983,0.333333,0.208825,0.681723,0.109178,0.129116,0.126626,0.155758
661,0.225239,0.117773,0.445313,0.245594,0.647213,0.065858,0.203955,0.317585,0.137455
6610,0.205450,0.114616,0.505814,0.278434,0.661279,0.183786,0.102177,0.242956,0.003505
6614,0.410298,0.189851,0.589041,0.270424,0.639650,0.074680,0.058079,0.242444,0.016523
6615,0.175374,0.114000,0.422989,0.252264,0.650932,0.169896,0.140798,0.173668,0.029226
662,0.086251,0.057435,0.266667,0.208668,0.690572,0.082885,0.101962,0.160544,0.394423
6621,0.303417,0.182826,0.460784,0.280126,0.648902,0.198191,0.175961,0.320006,0.020470
6626,0.224912,0.097766,0.436893,0.314882,0.623872,0.118127,0.111200,0.259888,0.007957
6627,0.154431,0.102335,0.298851,0.229441,0.653301,0.084778,0.131382,0.164676,0.178042
663,0.092818,0.052843,0.191885,0.222477,0.662772,0.116179,0.119014,0.141940,0.385138
6632,0.364094,0.213054,0.535934,0.247726,0.665111,0.134362,0.085750,0.167785,0.020982
6640,0.315713,0.161730,0.491991,0.235398,0.667516,0.092994,0.109166,0.188580,0.099488
6646,0.118934,0.081821,0.351485,0.305091,0.647307,0.161943,0.063971,0.282187,0.028104
6647,0.535473,0.211966,0.717949,0.257212,0.657726,0.090568,0.083381,0.253951,0.010029
6652,0.381402,0.124008,0.637736,0.265918,0.687690,0.053089,0.055602,0.215989,0.002746
6656,0.080031,0.067387,0.278075,0.273709,0.615154,0.082788,0.083536,0.246328,0.097954
6661,0.114561,0.082640,0.317384,0.265697,0.644928,0.142210,0.095216,0.200001,0.049622
6666,0.124921,0.041626,0.400000,0.376566,0.570540,0.123839,0.073833,0.535591,0.004430
6667,0.083071,0.059401,0.234589,0.230928,0.644520,0.177470,0.115147,0.159974,0.207546
667,0.272784,0.125378,0.458167,0.246136,0.657558,0.085453,0.077084,0.247641,0.118933
668,0.425610,0.203538,0.621173,0.235514,0.638131,0.071620,0.171695,0.179919,0.029848
6694,0.159010,0.087898,0.337971,0.208281,0.684007,0.101807,0.096288,0.121648,0.226350
6695,0.198945,0.119188,0.343066,0.228506,0.655473,0.095220,0.186948,0.146402,0.189841
6697,0.227440,0.112016,0.468208,0.276020,0.629031,0.130531,0.111060,0.237798,0.007390
6700,0.345568,0.158037,0.535104,0.271980,0.665055,0.102816,0.105673,0.207843,0.026168
6712,0.267233,0.093590,0.575581,0.267433,0.649896,0.123591,0.051227,0.255653,0.003817
672,0.078885,0.055826,0.253464,0.186373,0.709594,0.071669,0.122155,0.091245,0.452730
6722,0.229917,0.124232,0.420091,0.251891,0.651531,0.117699,0.129365,0.200329,0.118328
6723,0.105201,0.070769,0.289326,0.277613,0.618568,0.097941,0.114933,0.249965,0.149341
6727,0.141443,0.105116,0.319355,0.268330,0.580311,0.096993,0.221957,0.215810,0.105053
6731,0.320399,0.194657,0.451429,0.219577,0.673225,0.100984,0.190357,0.159614,0.121745
6741,0.306923,0.156696,0.539823,0.258257,0.654043,0.142446,0.139474,0.220466,0.029082
6746,0.109934,0.068828,0.343173,0.262113,0.633505,0.124899,0.133912,0.185765,0.043662
6751,0.083953,0.049566,0.351190,0.286496,0.629261,0.153397,0.118366,0.251324,0.025407
6752,0.162740,0.118629,0.366803,0.242757,0.621830,0.178649,0.156296,0.171150,0.107610
6753,0.081285,0.060253,0.265734,0.312884,0.652413,0.126261,0.092049,0.357265,0.034979
6754,0.213902,0.127512,0.340183,0.215707,0.683180,0.059426,0.136290,0.209763,0.377093
6756,0.157952,0.109184,0.322139,0.219474,0.647533,0.082271,0.114841,0.139893,0.202645
6758,0.162044,0.097126,0.405000,0.240312,0.662110,0.150289,0.094887,0.162924,0.114248
676,0.190229,0.110483,0.320955,0.202410,0.671484,0.068526,0.115887,0.120194,0.304869
6760,0.059260,0.040191,0.485294,0.294658,0.652617,0.174373,0.129877,0.421873,0.006460
6764,0.141898,0.078410,0.315000,0.258364,0.606760,0.070216,0.101566,0.263688,0.167450
6768,0.343465,0.208437,0.494845,0.267403,0.638553,0.184732,0.076465,0.241891,0.007262
6776,0.137690,0.077300,0.305141,0.188012,0.691780,0.043391,0.062046,0.118593,0.407985
6778,0.193487,0.113578,0.338192,0.206874,0.699592,0.071401,0.118129,0.118384,0.209925
6782,0.591893,0.274847,0.656475,0.244788,0.680942,0.066991,0.094381,0.204472,0.011768
6785,0.282121,0.168928,0.368322,0.239425,0.658592,0.105769,0.135083,0.156343,0.132095
6792,0.220351,0.132748,0.351852,0.252672,0.641331,0.131821,0.135397,0.190528,0.100209
6797,0.115517,0.072546,0.286980,0.205958,0.675230,0.069851,0.156822,0.118147,0.208479
6805,0.134237,0.102056,0.286482,0.222313,0.673212,0.119682,0.123341,0.138741,0.146024
6814,0.087019,0.064054,0.426471,0.302486,0.595420,0.267898,0.048932,0.428061,0.006757
6815,0.133035,0.075206,0.305643,0.253372,0.644184,0.101215,0.098127,0.162820,0.107050
6826,0.255327,0.147599,0.514493,0.263271,0.634925,0.075693,0.233749,0.272012,0.020984
6828,0.146310,0.090068,0.299427,0.194322,0.666996,0.056699,0.120988,0.119903,0.455714
683,0.356206,0.190420,0.499287,0.242695,0.670055,0.132203,0.152363,0.170608,0.063711
684,0.124838,0.059882,0.255946,0.199612,0.640298,0.041017,0.177367,0.126429,0.411619
6845,0.305298,0.153080,0.541379,0.269107,0.651052,0.103794,0.104643,0.198566,0.007786
6849,0.411714,0.196508,0.653722,0.257415,0.669949,0.092515,0.042606,0.253466,0.006618
6854,0.125501,0.091306,0.438849,0.266315,0.639027,0.119451,0.245044,0.202872,0.031238
6857,0.232861,0.142199,0.364973,0.235276,0.631537,0.104341,0.182005,0.146371,0.120409
6858,0.179849,0.099446,0.403587,0.265507,0.639948,0.095392,0.092254,0.246775,0.056157
6860,0.164701,0.106574,0.398190,0.281795,0.634842,0.117842,0.181278,0.242312,0.008753
6862,0.125928,0.074798,0.291710,0.191016,0.693407,0.082198,0.126065,0.098847,0.327435
6863,0.728499,0.377217,0.805000,0.230273,0.680222,0.043231,0.033598,0.228948,0.005226
6866,0.102652,0.053386,0.295302,0.200813,0.686432,0.054072,0.118677,0.127561,0.344230
6869,0.175911,0.069236,0.434579,0.298461,0.657178,0.060068,0.081365,0.281596,0.014559
6876,0.154772,0.088131,0.337875,0.235230,0.654113,0.070973,0.094091,0.163104,0.123553
6879,0.373094,0.148698,0.581871,0.277725,0.647060,0.111473,0.104361,0.268347,0.015577
688,0.280232,0.134252,0.520548,0.244106,0.672237,0.103236,0.123894,0.194812,0.024722
6880,0.315486,0.154341,0.457995,0.274175,0.625347,0.142894,0.133063,0.237639,0.005355
6886,0.103326,0.066924,0.333333,0.251585,0.666742,0.128545,0.085103,0.168338,0.086094
690,0.088749,0.054085,0.335992,0.218610,0.661318,0.093919,0.117979,0.153074,0.253614
6910,0.095765,0.061768,0.299771,0.239785,0.660940,0.111905,0.128045,0.165160,0.172138
6911,0.163703,0.100968,0.421320,0.300768,0.610721,0.179213,0.074050,0.258773,0.016768
6912,0.148073,0.086957,0.365079,0.285333,0.607709,0.118788,0.071810,0.280160,0.076099
6914,0.212180,0.121162,0.384419,0.262425,0.636115,0.132517,0.153211,0.187497,0.044507
6916,0.121637,0.074931,0.320675,0.275551,0.607709,0.154955,0.068174,0.235986,0.052142
6918,0.139290,0.086156,0.312800,0.212192,0.659243,0.085741,0.103419,0.126584,0.232574
6931,0.122223,0.064311,0.323615,0.241184,0.618066,0.069367,0.090529,0.185441,0.175694
6932,0.085556,0.055762,0.295681,0.249944,0.660688,0.113922,0.223607,0.186786,0.146842
6935,0.144987,0.085315,0.314607,0.283022,0.604762,0.144711,0.120916,0.223199,0.037828
6938,0.229453,0.121094,0.428120,0.235522,0.661866,0.138846,0.168392,0.167570,0.158216
6939,0.300871,0.141238,0.513514,0.248206,0.651522,0.098545,0.076974,0.205793,0.065333
6941,0.089210,0.065308,0.251765,0.218139,0.684599,0.086609,0.096485,0.157395,0.245629
6948,0.164701,0.086243,0.306061,0.239744,0.623071,0.115288,0.133963,0.159828,0.139464
6950,0.282851,0.173231,0.472789,0.249004,0.660193,0.139989,0.198547,0.186170,0.029943
6952,0.352064,0.170589,0.565611,0.272837,0.650472,0.127290,0.197110,0.286671,0.006718
6953,0.090584,0.050355,0.285156,0.304707,0.622674,0.123811,0.082234,0.250693,0.021917
696,0.111711,0.069342,0.306452,0.277962,0.603916,0.107854,0.109804,0.211340,0.081626
